date,coupon,price
20150727,5,110.5783691
20150727,5.5,112.3269043
20150727,6,113.5009766
20150727,6.5,114.8837891
20150727,7,113.9726563
20150727,7.5,114.7412109
20150727,8,115.2324219
20150727,8.5,115.2324219
20150727,9,115.2324219
20150727,9.5,115.2324219
20150727,10,109
20150727,10.5,109.5
20150727,11,110
20150727,11.5,110.09375
20150727,12,110.59375
20150727,12.5,111.09375
20150727,13,113.09375
20150728,1.5,85.39624023
20150728,2,92.78662109
20150728,2.5,96.60620117
20150728,3,100.0806885
20150728,3.5,103.3063965
20150728,4,105.9968262
20150728,4.5,108.2480469
20150728,5,110.5345459
20150728,5.5,112.3123779
20150728,6,113.4882813
20150728,6.5,114.8164063
20150728,7,113.9746094
20150728,7.5,114.7407227
20150728,8,115.2314453
20150728,8.5,115.2314453
20150728,9,115.2314453
20150728,9.5,115.2314453
20150728,10,109
20150728,10.5,109.5
20150728,11,110
20150728,11.5,110.09375
20150728,12,110.59375
20150728,12.5,111.09375
20150728,13,113.09375
20150729,1.5,85.39160156
20150729,2,92.546875
20150729,2.5,96.42089844
20150729,3,99.91552734
20150729,3.5,103.1716309
20150729,4,105.9035645
20150729,4.5,108.1652832
20150729,5,110.4790039
20150729,5.5,112.2744141
20150729,6,113.4892578
20150729,6.5,114.8613281
20150729,7,113.9492188
20150729,7.5,114.7402344
20150729,8,115.2304688
20150729,8.5,115.2304688
20150729,9,115.2304688
20150729,9.5,115.2304688
20150729,10,109
20150729,10.5,109.5
20150729,11,110
20150729,11.5,110.09375
20150729,12,110.59375
20150729,12.5,111.09375
20150729,13,113.09375
20150730,1.5,86.24365234
20150730,2,92.65039063
20150730,2.5,96.42431641
20150730,3,99.92480469
20150730,3.5,103.1694336
20150730,4,105.885376
20150730,4.5,108.1582031
20150730,5,110.4702148
20150730,5.5,112.2094727
20150730,6,113.4802246
20150730,6.5,114.9169922
20150730,7,113.4755859
20150730,7.5,114.25
20150731,1.5,86.23925781
20150731,2,93.30859375
20150731,2.5,97.00585938
20150731,3,100.4030762
20150731,3.5,103.5749512
20150731,4,106.2058105
20150731,4.5,108.3476563
20150731,5,110.4995117
20150731,5.5,112.229248
20150731,6,113.4980469
20150731,6.5,114.9355469
20150731,7,113.5078125
20150731,7.5,114.25
20150803,1.5,85.39575195
20150803,2,93.58837891
20150803,2.5,97.20410156
20150803,3,100.6270752
20150803,3.5,103.7269287
20150803,4,106.295166
20150803,4.5,108.3939209
20150803,5,110.5029297
20150803,5.5,112.2392578
20150803,6,113.4624023
20150803,6.5,114.7773438
20150803,7,114.0371094
20150803,7.5,114.659668
20150803,8,115.0693359
20150803,8.5,115.0693359
20150803,9,115.0693359
20150803,9.5,115.0693359
20150803,10,109
20150803,10.5,109.5
20150803,11,110
20150803,11.5,110.09375
20150803,12,110.59375
20150803,12.5,111.09375
20150803,13,113.09375
20150804,1.5,85.39111328
20150804,2,92.96972656
20150804,2.5,96.64404297
20150804,3,100.1473389
20150804,3.5,103.3161621
20150804,4,105.9610596
20150804,4.5,108.1322021
20150804,5,110.3786621
20150804,5.5,112.166748
20150804,6,113.3720703
20150804,6.5,114.8115234
20150804,7,113.96875
20150804,7.5,114.6591797
20150804,8,115.0683594
20150804,8.5,115.0683594
20150804,9,115.0683594
20150804,9.5,115.0683594
20150804,10,109
20150804,10.5,109.5
20150804,11,110
20150804,11.5,110.09375
20150804,12,110.59375
20150804,12.5,111.09375
20150804,13,113.09375
20150805,1.5,85.38647461
20150805,2,92.59521484
20150805,2.5,96.30615234
20150805,3,99.82275391
20150805,3.5,103.0883789
20150805,4,105.809021
20150805,4.5,108.041687
20150805,5,110.2925415
20150805,5.5,112.1281738
20150805,6,113.3974609
20150805,6.5,114.777832
20150805,7,113.9238281
20150805,7.5,114.6118164
20150805,8,114.9736328
20150805,8.5,114.9736328
20150805,9,114.9736328
20150805,9.5,114.9736328
20150805,10,109
20150805,10.5,109.5
20150805,11,110
20150805,11.5,110.09375
20150805,12,110.59375
20150805,12.5,111.09375
20150805,13,113.09375
20150806,1.5,85.38183594
20150806,2,92.7734375
20150806,2.5,96.56738281
20150806,3,100.0644531
20150806,3.5,103.3110352
20150806,4,105.9755859
20150806,4.5,108.1547852
20150806,5,110.2832031
20150806,5.5,112.0756836
20150806,6,113.4003906
20150806,6.5,114.703125
20150806,7,113.9570313
20150806,7.5,114.6113281
20150806,8,114.9726563
20150806,8.5,114.9726563
20150806,9,114.9726563
20150806,9.5,114.9726563
20150806,10,109
20150806,10.5,109.5
20150806,11,110
20150806,11.5,110.09375
20150806,12,110.59375
20150806,12.5,111.09375
20150806,13,113.09375
20150807,1.5,85.37719727
20150807,2,93.21337891
20150807,2.5,97.01696777
20150807,3,100.3768311
20150807,3.5,103.5057373
20150807,4,106.0834351
20150807,4.5,108.1697998
20150807,5,110.3018799
20150807,5.5,112.0751343
20150807,6,113.4128418
20150807,6.5,114.6992188
20150807,7,113.9902344
20150807,7.5,114.6108398
20150807,8,114.9716797
20150807,8.5,114.9716797
20150807,9,114.9716797
20150807,9.5,114.9716797
20150807,10,109
20150807,10.5,109.5
20150807,11,110
20150807,11.5,110.09375
20150807,12,110.59375
20150807,12.5,111.09375
20150807,13,113.09375
20150810,1.5,85.28125
20150810,2,93.1171875
20150810,2.5,96.671875
20150810,3,100.0625
20150810,3.5,103.28125
20150810,4,105.9414063
20150810,4.5,108.09375
20150810,5,110.2226563
20150810,5.5,112.0625
20150810,6,113.390625
20150810,6.5,114.75
20150810,7,113.984375
20150810,7.5,114.609375
20150810,8,114.96875
20150810,8.5,114.96875
20150810,9,114.96875
20150810,9.5,114.96875
20150810,10,109
20150810,10.5,109.5
20150810,11,110
20150810,11.5,110.09375
20150810,12,110.59375
20150810,12.5,111.09375
20150810,13,113.09375
20150811,1.5,85.27630208
20150811,2,93.47473958
20150811,2.5,97.26510417
20150811,3,100.6325521
20150811,3.5,103.7571615
20150811,4,106.2890625
20150811,4.5,108.2726563
20150811,5,110.3393229
20150811,5.5,112.1143229
20150811,6,113.465625
20150811,6.5,114.8411458
20150811,7,114.0643229
20150811,7.5,114.6088542
20150811,8,114.9677083
20150811,8.5,114.9677083
20150811,9,114.9677083
20150811,9.5,114.9677083
20150811,10,109
20150811,10.5,109.5
20150811,11,110
20150811,11.5,110.09375
20150811,12,110.59375
20150811,12.5,111.09375
20150811,13,113.09375
20150812,1.5,85.27135417
20150812,2,93.48463542
20150812,2.5,97.29895833
20150812,3,100.6481771
20150812,3.5,103.7960938
20150812,4,106.3515625
20150812,4.5,108.3335938
20150812,5,110.38125
20150812,5.5,112.1479167
20150812,6,113.4322917
20150812,6.5,114.6520833
20150812,7,114.0700521
20150812,7.5,114.6083333
20150812,8,114.9666667
20150812,8.5,114.9666667
20150812,9,114.9666667
20150812,9.5,114.9666667
20150812,10,109
20150812,10.5,109.5
20150812,11,110
20150812,11.5,110.09375
20150812,12,110.59375
20150812,12.5,111.09375
20150812,13,113.09375
20150813,1.5,85.26640625
20150813,2,93.22890625
20150813,2.5,96.89140625
20150813,3,100.2841797
20150813,3.5,103.475
20150813,4,106.1091797
20150813,4.5,108.1720703
20150813,5,110.2763672
20150813,5.5,112.0230469
20150813,6,113.2046875
20150813,6.5,114.61875
20150813,7,114.0132813
20150813,7.5,114.6078125
20150813,8,114.965625
20150813,8.5,114.965625
20150813,9,114.965625
20150813,9.5,114.965625
20150813,10,109
20150813,10.5,109.5
20150813,11,110
20150813,11.5,110.09375
20150813,12,110.59375
20150813,12.5,111.09375
20150813,13,113.09375
20150814,1.5,86.0125
20150814,2,93.1
20150814,2.5,96.72682292
20150814,3,100.1505208
20150814,3.5,103.3416667
20150814,4,105.9841146
20150814,4.5,108.065625
20150814,5,110.2322917
20150814,5.5,111.9859375
20150814,6,113.1572917
20150814,6.5,114.6927083
20150814,7,113.4938802
20150814,7.5,114.25
20150817,1.5,85.24661458
20150817,2,93.17083333
20150817,2.5,96.93059896
20150817,3,100.3180339
20150817,3.5,103.4616536
20150817,4,106.053776
20150817,4.5,108.091276
20150817,5,110.2427083
20150817,5.5,111.9958333
20150817,6,113.1638021
20150817,6.5,114.5479167
20150817,7,114.0088542
20150817,7.5,114.6057292
20150817,8,114.9614583
20150817,8.5,114.9614583
20150817,9,114.9614583
20150817,9.5,114.9614583
20150817,10,109
20150817,10.5,109.5
20150817,11,110
20150817,11.5,110.09375
20150817,12,110.59375
20150817,12.5,111.09375
20150817,13,113.09375
20150818,1.5,85.24166667
20150818,2,92.97760417
20150818,2.5,96.75520833
20150818,3,100.1653646
20150818,3.5,103.3557292
20150818,4,105.9911458
20150818,4.5,108.0838542
20150818,5,110.2291667
20150818,5.5,111.9770833
20150818,6,113.13125
20150818,6.5,114.5458333
20150818,7,113.9833333
20150818,7.5,114.6052083
20150818,8,114.9604167
20150818,8.5,114.9604167
20150818,9,114.9604167
20150818,9.5,114.9604167
20150818,10,109
20150818,10.5,109.5
20150818,11,110
20150818,11.5,110.09375
20150818,12,110.59375
20150818,12.5,111.09375
20150818,13,113.09375
20150819,1.5,85.9890625
20150819,2,93.8890625
20150819,2.5,97.246875
20150819,3,100.6292969
20150819,3.5,103.7609375
20150819,4,106.3335938
20150819,4.5,108.3425781
20150819,5,110.3351563
20150819,5.5,112.065625
20150819,6,113.15
20150819,6.5,114.5875
20150819,7,113.5257813
20150819,7.5,114.25
20150820,1.5,85.984375
20150820,2,94.140625
20150820,2.5,97.43229167
20150820,3,100.8164063
20150820,3.5,103.8867188
20150820,4,106.4036458
20150820,4.5,108.3567708
20150820,5,110.34375
20150820,5.5,112.015625
20150820,6,113.1458333
20150820,6.5,114.5833333
20150820,7,113.5364583
20150820,7.5,114.25
20150821,1.5,85.22682292
20150821,2,93.99557292
20150821,2.5,97.665625
20150821,3,100.9893229
20150821,3.5,104.0191406
20150821,4,106.4921875
20150821,4.5,108.4001302
20150821,5,110.3838542
20150821,5.5,112.0210938
20150821,6,113.1289063
20150821,6.5,114.5395833
20150821,7,114.0903646
20150821,7.5,114.6036458
20150821,8,114.9572917
20150821,8.5,114.9572917
20150821,9,114.9572917
20150821,9.5,114.9572917
20150821,10,109
20150821,10.5,109.5
20150821,11,110
20150821,11.5,110.09375
20150821,12,110.59375
20150821,12.5,111.09375
20150821,13,113.09375
20150824,1.5,85.965625
20150824,2,94.7171875
20150824,2.5,97.97604167
20150824,3,101.2541667
20150824,3.5,104.1976563
20150824,4,106.5367188
20150824,4.5,108.434375
20150824,5,110.3864583
20150824,5.5,112.0322917
20150824,6,113.1291667
20150824,6.5,114.5666667
20150824,7,113.5615885
20150824,7.5,114.25
20150825,1.5,85.9609375
20150825,2,93.71875
20150825,2.5,97.140625
20150825,3,100.5332031
20150825,3.5,103.6328125
20150825,4,106.1816406
20150825,4.5,108.2304688
20150825,5,110.265625
20150825,5.5,111.9414063
20150825,6,113.078125
20150825,6.5,114.5625
20150825,7,113.5117188
20150825,7.5,114.25
20150826,1.5,85.20208333
20150826,2,93.40833333
20150826,2.5,97.10208333
20150826,3,100.5026042
20150826,3.5,103.6265625
20150826,4,106.1934896
20150826,4.5,108.2481771
20150826,5,110.2708333
20150826,5.5,111.9375
20150826,6,113.0677083
20150826,6.5,114.496875
20150826,7,114.0291667
20150826,7.5,114.5932292
20150826,8,114.9364583
20150826,8.5,114.9364583
20150826,9,114.9364583
20150826,9.5,114.9364583
20150826,10,109
20150826,10.5,109.5
20150826,11,110
20150826,11.5,110.09375
20150826,12,110.59375
20150826,12.5,111.09375
20150826,13,113.09375
20150827,1.5,85.9515625
20150827,2,93.784375
20150827,2.5,97.11822917
20150827,3,100.5207031
20150827,3.5,103.6680339
20150827,4,106.228776
20150827,4.5,108.3132161
20150827,5,110.2673177
20150827,5.5,111.9010417
20150827,6,113.0786458
20150827,6.5,114.7479818
20150827,7,113.5154948
20150827,7.5,114.25
20150828,1.5,85.1921875
20150828,2,93.39296875
20150828,2.5,97.078125
20150828,3,100.4746094
20150828,3.5,103.6324219
20150828,4,106.1964844
20150828,4.5,108.3058594
20150828,5,110.2601563
20150828,5.5,111.9273438
20150828,6,113.0257813
20150828,6.5,114.4765625
20150828,7,114.025
20150828,7.5,114.584375
20150828,8,114.91875
20150828,8.5,114.91875
20150828,9,114.91875
20150828,9.5,114.91875
20150828,10,109
20150828,10.5,109.5
20150828,11,110
20150828,11.5,110.09375
20150828,12,110.59375
20150828,12.5,111.09375
20150828,13,113.09375
20150831,1.5,85.9328125
20150831,2,93.53671875
20150831,2.5,96.9921875
20150831,3,100.3667969
20150831,3.5,103.54375
20150831,4,106.1226563
20150831,4.5,108.2527344
20150831,5,110.225
20150831,5.5,111.9320313
20150831,6,113.0460938
20150831,6.5,114.5375
20150831,7,113.5035156
20150831,7.5,114.25
20150901,1.5,85.928125
20150901,2,93.6984375
20150901,2.5,97.1125
20150901,3,100.4893229
20150901,3.5,103.6320313
20150901,4,106.2039063
20150901,4.5,108.3130208
20150901,5,110.2010417
20150901,5.5,111.9114583
20150901,6,112.9682292
20150901,6.5,114.5020833
20150901,7,113.5102865
20150901,7.5,114.25
20150902,1.5,85.9234375
20150902,2,93.50078125
20150902,2.5,96.92421875
20150902,3,100.3275391
20150902,3.5,103.5072266
20150902,4,106.1180339
20150902,4.5,108.2389323
20150902,5,110.0813802
20150902,5.5,111.7135417
20150902,6,112.7910156
20150902,6.5,114.475
20150902,7,113.4994792
20150902,7.5,114.25
20150903,1.5,85.91875
20150903,2,93.7875
20150903,2.5,97.15
20150903,3,100.53125
20150903,3.5,103.684375
20150903,4,106.253125
20150903,4.5,108.325
20150903,5,110.078125
20150903,5.5,111.734375
20150903,6,112.81875
20150903,6.5,114.36875
20150903,7,113.5160156
20150903,7.5,114.25
20150904,1.5,85.9140625
20150904,2,93.96875
20150904,2.5,97.33854167
20150904,3,100.6875
20150904,3.5,103.7858073
20150904,4,106.3072917
20150904,4.5,108.3652344
20150904,5,110.1184896
20150904,5.5,111.7291667
20150904,6,112.8151042
20150904,6.5,114.4739583
20150904,7,113.5247396
20150904,7.5,114.25
20150908,1.5,85.8953125
20150908,2,93.678125
20150908,2.5,96.99921875
20150908,3,100.4332031
20150908,3.5,103.6015625
20150908,4,106.1902344
20150908,4.5,108.3007813
20150908,5,110.0958333
20150908,5.5,111.7203125
20150908,6,112.8135417
20150908,6.5,114.3177083
20150908,7,113.506901
20150908,7.5,114.25
20150909,1.5,85.890625
20150909,2,93.875
20150909,2.5,97.20703125
20150909,3,100.5703125
20150909,3.5,103.71875
20150909,4,106.2890625
20150909,4.5,108.3671875
20150909,5,110.1328125
20150909,5.5,111.71875
20150909,6,112.8125
20150909,6.5,114.3125
20150909,7,113.5058594
20150909,7.5,114.25
20150910,1.5,85.88604526
20150910,2,93.55239763
20150910,2.5,96.84496228
20150910,3,100.3400458
20150910,3.5,103.5389278
20150910,4,106.160695
20150910,4.5,108.2770744
20150910,5,110.1104526
20150910,5.5,111.7240706
20150910,6,112.816743
20150910,6.5,114.4027478
20150910,7,113.4891568
20150910,7.5,114.25
20150911,1.5,85.88146552
20150911,2,93.73760776
20150911,2.5,97.01724138
20150911,3,100.4692888
20150911,3.5,103.6481681
20150911,4,106.2586207
20150911,4.5,108.3200431
20150911,5,110.1726832
20150911,5.5,111.7217134
20150911,6,112.8060345
20150911,6.5,114.3038793
20150911,7,113.4978448
20150911,7.5,114.25
20150914,1.5,85.86772629
20150914,2,93.8127694
20150914,2.5,97.05360991
20150914,3,100.5016837
20150914,3.5,103.6754445
20150914,4,106.272562
20150914,4.5,108.3313578
20150914,5,110.1720097
20150914,5.5,111.7178745
20150914,6,112.7817214
20150914,6.5,114.3887392
20150914,7,113.4985183
20150914,7.5,114.25
20150915,1.5,85.86314655
20150915,2,93.01360453
20150915,2.5,96.41891164
20150915,3,99.95474138
20150915,3.5,103.2109375
20150915,4,105.9321121
20150915,4.5,108.1443966
20150915,5,110.1303879
20150915,5.5,111.6928879
20150915,6,112.7634698
20150915,6.5,114.2866379
20150915,7,113.4583782
20150915,7.5,114.25
20150916,1.5,85.85856681
20150916,2,92.97225216
20150916,2.5,96.41163793
20150916,3,99.93157328
20150916,3.5,103.1787446
20150916,4,105.8700162
20150916,4.5,108.0948276
20150916,5,110.1023707
20150916,5.5,111.6648707
20150916,6,112.7467672
20150916,6.5,114.2823276
20150916,7,113.4553475
20150916,7.5,114.25
20150917,1.5,85.85398707
20150917,2,93.84886853
20150917,2.5,97.07408405
20150917,3,100.5880927
20150917,3.5,103.7645474
20150917,4,106.3581627
20150917,4.5,108.3550647
20150917,5,110.2241379
20150917,5.5,111.7323545
20150917,6,112.819639
20150917,6.5,114.4094828
20150917,7,113.5050512
20150917,7.5,114.25
20150918,1.5,85.84940733
20150918,2,94.43642241
20150918,2.5,97.57408405
20150918,3,100.9867996
20150918,3.5,104.0880253
20150918,4,106.5739494
20150918,4.5,108.4924569
20150918,5,110.2675108
20150918,5.5,111.7594289
20150918,6,112.8456358
20150918,6.5,114.4372306
20150918,7,113.5352236
20150918,7.5,114.25
20150921,1.5,85.8356681
20150921,2,93.69127155
20150921,2.5,97.02532328
20150921,3,100.4719828
20150921,3.5,103.6702586
20150921,4,106.2548491
20150921,4.5,108.3200431
20150921,5,110.1799569
20150921,5.5,111.6799569
20150921,6,112.7553879
20150921,6.5,114.3545259
20150921,7,113.4968346
20150921,7.5,114.25
20150922,1.5,85.83108836
20150922,2,94.23976293
20150922,2.5,97.50269397
20150922,3,100.8646282
20150922,3.5,103.9765625
20150922,4,106.4835668
20150922,4.5,108.4318427
20150922,5,110.2392241
20150922,5.5,111.7462284
20150922,6,112.8313578
20150922,6.5,114.3814655
20150922,7,113.5250539
20150922,7.5,114.25
20150923,1.5,85.82650862
20150923,2,94.03825431
20150923,2.5,97.35506466
20150923,3,100.7478448
20150923,3.5,103.8731142
20150923,4,106.3903556
20150923,4.5,108.3653017
20150923,5,110.2047414
20150923,5.5,111.7085129
20150923,6,112.8216595
20150923,6.5,114.3771552
20150923,7,113.5161638
20150923,7.5,114.25
20150924,1.5,85.82192888
20150924,2,94.07502694
20150924,2.5,97.39911099
20150924,3,100.7618534
20150924,3.5,103.8671875
20150924,4,106.3732489
20150924,4.5,108.3496767
20150924,5,110.2015086
20150924,5.5,111.7171336
20150924,6,112.8189655
20150924,6.5,114.3728448
20150924,7,113.5170393
20150924,7.5,114.25
20150925,1.5,85.81734914
20150925,2,93.73679957
20150925,2.5,97.13442888
20150925,3,100.5746228
20150925,3.5,103.7009698
20150925,4,106.2607759
20150925,4.5,108.2947198
20150925,5,110.1670259
20150925,5.5,111.7139009
20150925,6,112.8162716
20150925,6.5,114.3685345
20150925,7,113.5003367
20150925,7.5,114.25
20150928,1.5,85.80360991
20150928,2,94.10102371
20150928,2.5,97.50215517
20150928,3,100.8592403
20150928,3.5,103.8984375
20150928,4,106.3591056
20150928,4.5,108.3345905
20150928,5,110.1885776
20150928,5.5,111.7198276
20150928,6,112.8135776
20150928,6.5,114.3556034
20150928,7,113.5166352
20150928,7.5,114.25
20150929,1.5,85.79903017
20150929,2,94.45420259
20150929,2.5,97.79741379
20150929,3,101.1252694
20150929,3.5,104.1015625
20150929,4,106.5032328
20150929,4.5,108.362069
20150929,5,110.1853448
20150929,5.5,111.7015086
20150929,6,112.8054957
20150929,6.5,114.3512931
20150929,7,113.537042
20150929,7.5,114.25
20150930,1.5,85.79445043
20150930,2,94.54175647
20150930,2.5,97.88200431
20150930,3,101.1782058
20150930,3.5,104.1501886
20150930,4,106.5226293
20150930,4.5,108.3355334
20150930,5,110.1309267
20150930,5.5,111.6756466
20150930,6,112.9321121
20150930,6.5,114.3469828
20150930,7,113.5398707
20150930,7.5,114.25
20151001,1.5,85.78987069
20151001,2,94.69962284
20151001,2.5,97.9924569
20151001,3,101.3243534
20151001,3.5,104.2417834
20151001,4,106.5633082
20151001,4.5,108.3961476
20151001,5,110.1282328
20151001,5.5,111.6780711
20151001,6,112.9760237
20151001,6.5,114.3917026
20151001,7,113.5466056
20151001,7.5,114.25
20151002,1.5,85.78529095
20151002,2,95.14655172
20151002,2.5,98.4137931
20151002,3,101.6217672
20151002,3.5,104.4593211
20151002,4,106.691945
20151002,4.5,108.5193966
20151002,5,110.1632543
20151002,5.5,111.7349138
20151002,6,113.044181
20151002,6.5,114.3383621
20151002,7,113.5689655
20151002,7.5,114.25
20151005,1.5,85.77155172
20151005,2,94.79202586
20151005,2.5,98.1096444
20151005,3,101.3556034
20151005,3.5,104.2535022
20151005,4,106.5610183
20151005,4.5,108.4940733
20151005,5,110.1982759
20151005,5.5,111.7056843
20151005,6,113.014278
20151005,6.5,114.377694
20151005,7,113.5501078
20151005,7.5,114.25
20151006,1.5,85.76697198
20151006,2,94.93426724
20151006,2.5,98.20096983
20151006,3,101.4442349
20151006,3.5,104.3197737
20151006,4,106.6030442
20151006,4.5,108.4903017
20151006,5,110.1918103
20151006,5.5,111.7074353
20151006,6,113.0043103
20151006,6.5,114.3211207
20151006,7,113.5568427
20151006,7.5,114.25
20151007,1.5,85.76239224
20151007,2,94.84213362
20151007,2.5,98.12580819
20151007,3,101.3844289
20151007,3.5,104.2855603
20151007,4,106.563847
20151007,4.5,108.4834321
20151007,5,110.1860183
20151007,5.5,111.7055496
20151007,6,113.0301724
20151007,6.5,114.3168103
20151007,7,113.5518588
20151007,7.5,114.25
20151008,1.5,85.7578125
20151008,2,94.4921875
20151008,2.5,97.7890625
20151008,3,101.1015625
20151008,3.5,104.0859375
20151008,4,106.4453125
20151008,4.5,108.4101563
20151008,5,110.1601563
20151008,5.5,111.671875
20151008,6,112.953125
20151008,6.5,114.3125
20151008,7,113.5507813
20151008,7.5,114.25
20151009,1.5,85.75167411
20151009,2,94.48604911
20151009,2.5,97.69621931
20151009,3,101.0858677
20151009,3.5,104.0740792
20151009,4,106.4617746
20151009,4.5,108.4183873
20151009,5,110.1444615
20151009,5.5,111.6768276
20151009,6,113.2220285
20151009,6.5,114.4026228
20151009,7,113.5507813
20151009,7.5,114.25
20151013,1.5,85.72712054
20151013,2,94.71149554
20151013,2.5,97.96372768
20151013,3,101.2578125
20151013,3.5,104.194615
20151013,4,106.5119978
20151013,4.5,108.4349888
20151013,5,110.1863839
20151013,5.5,111.6891741
20151013,6,113.2096819
20151013,6.5,114.2901786
20151013,7,113.5644531
20151013,7.5,114.25
20151014,1.5,85.72098214
20151014,2,95.29910714
20151014,2.5,98.53487723
20151014,3,101.7191685
20151014,3.5,104.5295759
20151014,4,106.7246094
20151014,4.5,108.5185547
20151014,5,110.234375
20151014,5.5,111.7336775
20151014,6,113.2716239
20151014,6.5,114.3844866
20151014,7,113.5976563
20151014,7.5,114.25
20151015,1.5,85.71484375
20151015,2,95.12890625
20151015,2.5,98.34228516
20151015,3,101.6020508
20151015,3.5,104.4204102
20151015,4,106.6430664
20151015,4.5,108.4755859
20151015,5,110.1875
20151015,5.5,111.6821289
20151015,6,113.2338867
20151015,6.5,114.3808594
20151015,7,113.5878906
20151015,7.5,114.25
20151016,1.5,85.70870536
20151016,2,95.09151786
20151016,2.5,98.30636161
20151016,3,101.5669643
20151016,3.5,104.4123884
20151016,4,106.6478795
20151016,4.5,108.4882813
20151016,5,110.1763393
20151016,5.5,111.7064732
20151016,6,113.2455357
20151016,6.5,114.3772321
20151016,7,113.5878906
20151016,7.5,114.25
20151019,1.5,85.69029018
20151019,2,95.10435268
20151019,2.5,98.35770089
20151019,3,101.5718471
20151019,3.5,104.4281529
20151019,4,106.6748047
20151019,4.5,108.5256696
20151019,5,110.1914063
20151019,5.5,111.703683
20151019,6,113.2368862
20151019,6.5,114.2633929
20151019,7,113.5917969
20151019,7.5,114.25
20151020,1.5,85.68415179
20151020,2,94.74665179
20151020,2.5,98.08677455
20151020,3,101.3507254
20151020,3.5,104.2700893
20151020,4,106.5820313
20151020,4.5,108.4667969
20151020,5,110.1830357
20151020,5.5,111.6888951
20151020,6,113.2946429
20151020,6.5,114.3136161
20151020,7,113.5761719
20151020,7.5,114.25
20151021,1.5,85.67801339
20151021,2,94.99051339
20151021,2.5,98.18038504
20151021,3,101.5096261
20151021,3.5,104.3948103
20151021,4,106.6611328
20151021,4.5,108.5033482
20151021,5,110.1835938
20151021,5.5,111.6981027
20151021,6,113.2455357
20151021,6.5,114.2544643
20151021,7,113.5898438
20151021,7.5,114.25
20151022,1.5,85.671875
20151022,2,95.1796875
20151022,2.5,98.4609375
20151022,3,101.6582031
20151022,3.5,104.5273438
20151022,4,106.7636719
20151022,4.5,108.5527344
20151022,5,110.21875
20151022,5.5,111.6875
20151022,6,113.2773438
20151022,6.5,114.25
20151022,7,113.6035156
20151022,7.5,114.25
20151023,1.5,85.66573661
20151023,2,94.75948661
20151023,2.5,98.17243304
20151023,3,101.3828125
20151023,3.5,104.3005022
20151023,4,106.6005859
20151023,4.5,108.4831194
20151023,5,110.1997768
20151023,5.5,111.6841518
20151023,6,113.2268415
20151023,6.5,114.2455357
20151023,7,113.5800781
20151023,7.5,114.25
20151026,1.5,85.64732143
20151026,2,94.87388393
20151026,2.5,98.25446429
20151026,3,101.4609375
20151026,3.5,104.3543527
20151026,4,106.6216518
20151026,4.5,108.4787946
20151026,5,110.1953125
20151026,5.5,111.6841518
20151026,6,113.2287946
20151026,6.5,114.2321429
20151026,7,113.5878906
20151026,7.5,114.25
20151027,1.5,85.64118304
20151027,2,95.12555804
20151027,2.5,98.42745536
20151027,3,101.6510882
20151027,3.5,104.5051618
20151027,4,106.7165179
20151027,4.5,108.5587333
20151027,5,110.2382813
20151027,5.5,111.6969866
20151027,6,113.2566964
20151027,6.5,114.2276786
20151027,7,113.6015625
20151027,7.5,114.25
20151028,1.5,85.63504464
20151028,2,94.47098214
20151028,2.5,97.96261161
20151028,3,101.1902902
20151028,3.5,104.1065848
20151028,4,106.4129464
20151028,4.5,108.3521205
20151028,5,110.1361607
20151028,5.5,111.6283482
20151028,6,113.203125
20151028,6.5,114.2232143
20151028,7,113.5664063
20151028,7.5,114.25
20151029,1.5,85.62890625
20151029,2,93.87109375
20151029,2.5,97.40966797
20151029,3,100.703125
20151029,3.5,103.7285156
20151029,4,106.1689453
20151029,4.5,108.1904297
20151029,5,110.0546875
20151029,5.5,111.5595703
20151029,6,113.1679688
20151029,6.5,114.3300781
20151029,7,113.5351563
20151029,7.5,114.25
20151030,1.5,85.62276786
20151030,2,94.09151786
20151030,2.5,97.62165179
20151030,3,100.90625
20151030,3.5,103.9001116
20151030,4,106.2996652
20151030,4.5,108.265625
20151030,5,110.1328125
20151030,5.5,111.6607143
20151030,6,113.2388393
20151030,6.5,114.2142857
20151030,7,113.5488281
20151030,7.5,114.25
20151102,1.5,85.60435268
20151102,2,93.92466518
20151102,2.5,97.43415179
20151102,3,100.7925502
20151102,3.5,103.8410993
20151102,4,106.2787388
20151102,4.5,108.2773438
20151102,5,110.1210938
20151102,5.5,111.6515067
20151102,6,113.2287946
20151102,6.5,114.2008929
20151102,7,113.546875
20151102,7.5,114.25
20151103,1.5,85.59821429
20151103,2,93.60602679
20151103,2.5,97.24888393
20151103,3,100.5817522
20151103,3.5,103.6844308
20151103,4,106.1707589
20151103,4.5,108.2229353
20151103,5,110.1015625
20151103,5.5,111.6462054
20151103,6,113.1941964
20151103,6.5,114.1964286
20151103,7,113.5332031
20151103,7.5,114.25
20151104,1.5,85.59207589
20151104,2,93.29129464
20151104,2.5,96.95417132
20151104,3,100.3358677
20151104,3.5,103.4752372
20151104,4,106.0034877
20151104,4.5,108.086356
20151104,5,110.0626395
20151104,5.5,111.6054688
20151104,6,113.1549944
20151104,6.5,114.1919643
20151104,7,113.515625
20151104,7.5,114.25
20151105,1.5,85.5859375
20151105,2,93.234375
20151105,2.5,96.953125
20151105,3,100.3125
20151105,3.5,103.453125
20151105,4,106.0117188
